,time,p,input,discounted_p
0,0,0.5852770468192373,1.0,6.238409537721233
1,1,0.6604564637128929,1.0,0.6604564637128929
2,2,0.9072482513574153,1.0,0.9072482513574153
3,3,0.936023159949024,1.0,0.936023159949024
4,4,0.8163532267112441,1.0,0.8163532267112441
5,5,0.7704935251255641,1.0,0.7704935251255641
6,6,0.7454495473989089,1.0,0.7454495473989089
7,7,0.6835555612302262,1.0,0.6835555612302262
8,8,0.30803785058174427,1.0,0.30803785058174427
9,9,0.32498091786377714,1.0,0.32498091786377714
10,10,0.1293299801929252,0.0,0.1293299801929252
11,11,0.23025658004209082,0.0,0.23025658004209082
12,12,0.8991055532845789,1.0,0.8991055532845789
13,13,0.4078873900360577,0.0,0.4078873900360577
14,14,0.36806477628090273,0.0,0.36806477628090273
15,15,0.6918739708993159,1.0,0.6918739708993159
16,16,0.6370762650362354,1.0,0.6370762650362354
17,17,0.14214423396812004,1.0,0.14214423396812004
18,18,0.6166785587866174,0.0,0.6166785587866174
19,19,0.8979068340559481,1.0,0.8979068340559481
20,20,0.5770176799180311,0.0,0.5770176799180311
21,21,0.14419583817303694,0.0,0.14419583817303694
22,22,0.3229531326349788,0.0,0.3229531326349788
23,23,0.5815584759651365,1.0,0.5815584759651365
24,24,0.7745226122780096,1.0,0.7745226122780096
25,25,0.07652775591065342,0.0,0.07652775591065342
26,26,0.47590398838463754,0.0,0.47590398838463754
27,27,0.9485388619026821,1.0,0.9485388619026821
28,28,0.09319379123106808,0.0,0.09319379123106808
29,29,0.21503065468373317,1.0,0.21503065468373317
30,30,0.5146682380105805,1.0,0.5146682380105805
31,31,0.8822309463641813,1.0,0.8822309463641813
32,32,0.6781632604877634,1.0,0.6781632604877634
33,33,0.9304449209387754,1.0,0.9304449209387754
34,34,0.6011389220353868,1.0,0.6011389220353868
35,35,0.9591815643792044,1.0,0.9591815643792044
36,36,0.9049094701325449,1.0,0.9049094701325449
37,37,0.38477335350134156,0.0,0.38477335350134156
38,38,0.4793831065272587,1.0,0.4793831065272587
39,39,0.2880201981685101,1.0,0.2880201981685101
40,40,0.7234151770196712,0.0,0.7234151770196712
41,41,0.33319446396567276,1.0,0.33319446396567276
