,time,p,input,discounted_p
0,0,0.9362686101974504,1.0,4.713774863265314
1,1,0.04106816724283702,0.0,0.04106816724283702
2,2,0.3362395356979838,0.0,0.3362395356979838
3,3,0.6014437839330556,1.0,0.6014437839330556
4,4,0.41834463385856235,0.0,0.41834463385856235
5,5,0.03581735179895329,0.0,0.03581735179895329
6,6,0.6242885458991622,1.0,0.6242885458991622
7,7,0.7145524436720353,1.0,0.7145524436720353
8,8,0.4579458069100609,0.0,0.4579458069100609
9,9,0.17887379235578282,0.0,0.17887379235578282
10,10,0.05196962954494855,0.0,0.05196962954494855
11,11,0.4501256026434658,1.0,0.4501256026434658
12,12,0.564928286980198,1.0,0.564928286980198
13,13,0.9345029321182399,1.0,0.9345029321182399
14,14,0.12650947006196867,0.0,0.12650947006196867
15,15,0.7353810659773067,1.0,0.7353810659773067
16,16,0.9006385758764525,1.0,0.9006385758764525
17,17,0.6044144962247678,1.0,0.6044144962247678
18,18,0.7879951774527924,1.0,0.7879951774527924
19,19,0.7568035384809427,0.0,0.7568035384809427
20,20,0.8322040434377794,0.0,0.8322040434377794
21,21,0.006248773335173707,0.0,0.006248773335173707
22,22,0.7071443649814032,1.0,0.7071443649814032
23,23,0.7253876707064819,0.0,0.7253876707064819
24,24,0.04010192953396963,0.0,0.04010192953396963
25,25,0.024207703686221937,0.0,0.024207703686221937
26,26,0.43199819235704773,0.0,0.43199819235704773
27,27,0.10140564132942753,0.0,0.10140564132942753
28,28,0.16038714455163006,0.0,0.16038714455163006
29,29,0.9732918105305206,1.0,0.9732918105305206
30,30,0.7198018440274505,1.0,0.7198018440274505
31,31,0.9742713869770712,1.0,0.9742713869770712
32,32,0.5900036593573386,0.0,0.5900036593573386
33,33,0.17831520283213198,0.0,0.17831520283213198
34,34,0.8677577491821763,1.0,0.8677577491821763
35,35,0.6669294145939462,1.0,0.6669294145939462
36,36,0.3049908183765736,0.0,0.3049908183765736
37,37,0.2797620564429957,0.0,0.2797620564429957
38,38,0.7332556047316643,1.0,0.7332556047316643
39,39,0.6287756766346124,0.0,0.6287756766346124
40,40,0.38107656129627054,0.0,0.38107656129627054
41,41,0.5113382508538684,1.0,0.5113382508538684
42,42,0.2558229283829957,0.0,0.2558229283829957
43,43,0.7731427285821756,1.0,0.7731427285821756
44,44,0.519396750232789,1.0,0.519396750232789
45,45,0.5619765370592701,1.0,0.5619765370592701
46,46,0.3602457219992511,1.0,0.3602457219992511
47,47,0.8100127156810818,0.0,0.8100127156810818
48,48,0.7463688939412052,1.0,0.7463688939412052
49,49,0.4233135073631048,0.0,0.4233135073631048
50,50,0.40610678026764135,1.0,0.40610678026764135
51,51,0.2490439424660421,1.0,0.2490439424660421
52,52,0.16258480949384324,0.0,0.16258480949384324
53,53,0.09655326632029249,0.0,0.09655326632029249
54,54,0.1571670002738973,0.0,0.1571670002738973
55,55,0.32956340900429015,0.0,0.32956340900429015
56,56,0.18443414305585115,0.0,0.18443414305585115
57,57,0.8665777032989433,0.0,0.8665777032989433
58,58,0.6583511232755956,0.0,0.6583511232755956
59,59,0.40379907879128263,1.0,0.40379907879128263
60,60,0.843901028290198,0.0,0.843901028290198
61,61,0.3942485161684165,1.0,0.3942485161684165
62,62,0.9496540063735041,1.0,0.9496540063735041
63,63,0.20412346972248074,0.0,0.20412346972248074
64,64,0.11066721595872642,0.0,0.11066721595872642
65,65,0.17291655285608354,0.0,0.17291655285608354
66,66,0.5942785365544043,1.0,0.5942785365544043
67,67,0.4902468558726254,0.0,0.4902468558726254
68,68,0.4453429549672767,0.0,0.4453429549672767
69,69,0.7861415012440383,1.0,0.7861415012440383
70,70,0.819030375022761,1.0,0.819030375022761
71,71,0.7168423084504256,1.0,0.7168423084504256
72,72,0.6211353644161891,0.0,0.6211353644161891
73,73,0.2806050015168643,0.0,0.2806050015168643
74,74,0.8573394167536921,1.0,0.8573394167536921
75,75,0.38196724815925376,0.0,0.38196724815925376
76,76,0.9257054288520065,1.0,0.9257054288520065
77,77,0.2816055781227602,1.0,0.2816055781227602
78,78,0.31423156850900813,0.0,0.31423156850900813
79,79,0.37934190461794604,1.0,0.37934190461794604
80,80,0.41433983421820053,0.0,0.41433983421820053
81,81,0.977530650796827,1.0,0.977530650796827
82,82,0.6638816654877041,0.0,0.6638816654877041
83,83,0.6195311506858543,0.0,0.6195311506858543
84,84,0.43360961401182463,0.0,0.43360961401182463
85,85,0.26622111206341326,1.0,0.26622111206341326
86,86,0.09366519062902312,0.0,0.09366519062902312
87,87,0.89017990074079,1.0,0.89017990074079
88,88,0.44703511506673366,1.0,0.44703511506673366
89,89,0.430716738661039,0.0,0.430716738661039
90,90,0.33324270031193437,0.0,0.33324270031193437
91,91,0.47816107058058666,1.0,0.47816107058058666
92,92,0.46312034218539533,1.0,0.46312034218539533
93,93,0.3806823368768534,1.0,0.3806823368768534
94,94,0.9558679103601586,1.0,0.9558679103601586
95,95,0.28091286740590415,0.0,0.28091286740590415
96,96,0.012659435900839733,0.0,0.012659435900839733
97,97,0.5303082800026685,0.0,0.5303082800026685
98,98,0.9198006292388512,1.0,0.9198006292388512
99,99,0.735082673723871,1.0,0.735082673723871
100,100,0.8729098284497047,1.0,0.8729098284497047
101,101,0.9472524007704881,1.0,0.9472524007704881
102,102,0.519756203240903,0.0,0.519756203240903
103,103,0.7157672864532555,1.0,0.7157672864532555
104,104,0.4921660825355827,1.0,0.4921660825355827
105,105,0.21498175119510443,0.0,0.21498175119510443
106,106,0.10193888311984833,0.0,0.10193888311984833
107,107,0.9178769864172253,1.0,0.9178769864172253
108,108,0.3598845568557366,1.0,0.3598845568557366
109,109,0.5018912280770288,1.0,0.5018912280770288
110,110,0.6571952513794141,1.0,0.6571952513794141
111,111,0.43281440907403024,1.0,0.43281440907403024
112,112,0.5438521566966259,1.0,0.5438521566966259
113,113,0.9909810658640972,1.0,0.9909810658640972
114,114,0.23671251818162586,0.0,0.23671251818162586
115,115,0.6904827451392791,1.0,0.6904827451392791
116,116,0.29259370225123416,0.0,0.29259370225123416
117,117,0.6864838210766423,1.0,0.6864838210766423
118,118,0.8711422358428683,0.0,0.8711422358428683
119,119,0.1544971466779016,0.0,0.1544971466779016
120,120,0.5881920151508189,1.0,0.5881920151508189
121,121,0.19531413101785045,1.0,0.19531413101785045
122,122,0.5283609461533808,1.0,0.5283609461533808
123,123,0.8328314212031622,0.0,0.8328314212031622
124,124,0.859361520333371,0.0,0.859361520333371
125,125,0.7396916691538941,0.0,0.7396916691538941
126,126,0.3064225752192885,0.0,0.3064225752192885
127,127,0.106897751717284,0.0,0.106897751717284
128,128,0.11461377016410745,0.0,0.11461377016410745
129,129,0.3751384996707816,0.0,0.3751384996707816
