,time,p,input,discounted_p
0,0,0.7743966055344708,1.0,4.733617836714655
1,1,0.42546048360455324,0.0,0.42546048360455324
2,2,0.29072146841424973,0.0,0.29072146841424973
3,3,0.1955345485335238,0.0,0.1955345485335238
4,4,0.9759274349766949,1.0,0.9759274349766949
5,5,0.32621377232675586,0.0,0.32621377232675586
6,6,0.0610895968795363,0.0,0.0610895968795363
7,7,0.30664481696032453,0.0,0.30664481696032453
8,8,0.16454006436488366,0.0,0.16454006436488366
9,9,0.2707068674175789,1.0,0.2707068674175789
10,10,0.4839401584044376,1.0,0.4839401584044376
11,11,0.9793643288273703,1.0,0.9793643288273703
12,12,0.17226245024221032,0.0,0.17226245024221032
13,13,0.18488915799244976,0.0,0.18488915799244976
14,14,0.9736686751047616,1.0,0.9736686751047616
15,15,0.9675860130205977,1.0,0.9675860130205977
16,16,0.8037767546459436,0.0,0.8037767546459436
17,17,0.8328172965578624,1.0,0.8328172965578624
18,18,0.11671442818430255,0.0,0.11671442818430255
19,19,0.5696667440587019,1.0,0.5696667440587019
20,20,0.6215506213877016,1.0,0.6215506213877016
21,21,0.6171745844386748,1.0,0.6171745844386748
22,22,0.7774348058039263,0.0,0.7774348058039263
23,23,0.6175910760436577,1.0,0.6175910760436577
24,24,0.29169249036748524,0.0,0.29169249036748524
25,25,0.6232830622577019,1.0,0.6232830622577019
26,26,0.699841633470556,1.0,0.699841633470556
27,27,0.6975464360191225,1.0,0.6975464360191225
28,28,0.030590381732681027,0.0,0.030590381732681027
29,29,0.26679336681770993,0.0,0.26679336681770993
30,30,0.8673275997952015,1.0,0.8673275997952015
31,31,0.34437150534779837,0.0,0.34437150534779837
32,32,0.3113623442059559,0.0,0.3113623442059559
33,33,0.05949001056092085,0.0,0.05949001056092085
34,34,0.1900446015823567,1.0,0.1900446015823567
35,35,0.5970060326912134,1.0,0.5970060326912134
36,36,0.5124547070981963,0.0,0.5124547070981963
37,37,0.6510204812431596,0.0,0.6510204812431596
38,38,0.003381108017226131,0.0,0.003381108017226131
39,39,0.5505103300323148,0.0,0.5505103300323148
40,40,0.2838486934934059,0.0,0.2838486934934059
41,41,0.9116893540297252,1.0,0.9116893540297252
42,42,0.5094752757115378,0.0,0.5094752757115378
43,43,0.08123791168614825,0.0,0.08123791168614825
44,44,0.8557195199374863,1.0,0.8557195199374863
45,45,0.9973365866692779,1.0,0.9973365866692779
46,46,0.5094098609900444,0.0,0.5094098609900444
47,47,0.37446779491996174,0.0,0.37446779491996174
48,48,0.25429554139439003,0.0,0.25429554139439003
49,49,0.5271454477828666,0.0,0.5271454477828666
50,50,0.9895900129741646,1.0,0.9895900129741646
51,51,0.023980678130593236,0.0,0.023980678130593236
52,52,0.2076884927532524,0.0,0.2076884927532524
53,53,0.4350690467313879,1.0,0.4350690467313879
54,54,0.8003847142258006,0.0,0.8003847142258006
55,55,0.1457496843517362,0.0,0.1457496843517362
56,56,0.8599478316672413,1.0,0.8599478316672413
57,57,0.4279208665414487,0.0,0.4279208665414487
58,58,0.35594195758516645,0.0,0.35594195758516645
59,59,0.3659376761873703,1.0,0.3659376761873703
60,60,0.6260667845215006,0.0,0.6260667845215006
61,61,0.13505656684508094,0.0,0.13505656684508094
62,62,0.18775985296759812,1.0,0.18775985296759812
63,63,0.025518933064606508,0.0,0.025518933064606508
64,64,0.5542711608590988,1.0,0.5542711608590988
65,65,0.04167607535747031,0.0,0.04167607535747031
66,66,0.916069821762736,1.0,0.916069821762736
67,67,0.8262067813901618,1.0,0.8262067813901618
68,68,0.6735091315921491,0.0,0.6735091315921491
69,69,0.8096465085595244,1.0,0.8096465085595244
70,70,0.3201268804886934,1.0,0.3201268804886934
71,71,0.2592772908264208,1.0,0.2592772908264208
72,72,0.3804711086969029,1.0,0.3804711086969029
73,73,0.41488520168712884,1.0,0.41488520168712884
74,74,0.5292327249172514,0.0,0.5292327249172514
75,75,0.9713306437274226,1.0,0.9713306437274226
76,76,0.8312317159074415,1.0,0.8312317159074415
77,77,0.4150089642735444,0.0,0.4150089642735444
78,78,0.493206062036473,1.0,0.493206062036473
79,79,0.9784641643062592,1.0,0.9784641643062592
80,80,0.846885993126484,0.0,0.846885993126484
81,81,0.22447638803260705,1.0,0.22447638803260705
82,82,0.9102335640557561,1.0,0.9102335640557561
83,83,0.2657615614670489,0.0,0.2657615614670489
