,time,p,input,discounted_p
0,0,0.6938239066929894,0.0,5.198472589258456
1,1,0.6470794066369115,1.0,0.6470794066369115
2,2,0.638315873310947,0.0,0.638315873310947
3,3,0.7206540090548265,1.0,0.7206540090548265
4,4,0.12404962730015512,0.0,0.12404962730015512
5,5,0.9791714809431845,1.0,0.9791714809431845
6,6,0.45329062826390665,1.0,0.45329062826390665
7,7,0.45517187917919644,0.0,0.45517187917919644
8,8,0.5311932229348507,1.0,0.5311932229348507
9,9,0.3448141701999027,0.0,0.3448141701999027
10,10,0.25686456977529637,0.0,0.25686456977529637
11,11,0.07119775503006565,0.0,0.07119775503006565
12,12,0.16202978042452842,0.0,0.16202978042452842
13,13,0.44245280533390796,0.0,0.44245280533390796
14,14,0.0472696984359362,0.0,0.0472696984359362
15,15,0.07156651902424316,0.0,0.07156651902424316
16,16,0.892340837112618,1.0,0.892340837112618
17,17,0.12214628944545036,0.0,0.12214628944545036
18,18,0.735235587758355,1.0,0.735235587758355
19,19,0.6832957440219771,1.0,0.6832957440219771
20,20,0.22318064093343015,0.0,0.22318064093343015
21,21,0.45342445712016355,0.0,0.45342445712016355
22,22,0.921175880217173,1.0,0.921175880217173
23,23,0.8990553113771624,1.0,0.8990553113771624
24,24,0.6031179262894716,1.0,0.6031179262894716
25,25,0.9831683917045733,1.0,0.9831683917045733
26,26,0.4962800980993678,1.0,0.4962800980993678
27,27,0.33177418612561893,1.0,0.33177418612561893
28,28,0.6627684900421352,1.0,0.6627684900421352
29,29,0.5074596443381407,1.0,0.5074596443381407
30,30,0.909135542637013,1.0,0.909135542637013
31,31,0.5717926193435032,1.0,0.5717926193435032
32,32,0.14110042236003084,0.0,0.14110042236003084
33,33,0.4837037279022073,1.0,0.4837037279022073
34,34,0.35719934907360995,1.0,0.35719934907360995
35,35,0.1999429874462888,1.0,0.1999429874462888
36,36,0.8421985117107461,1.0,0.8421985117107461
37,37,0.8596653325282023,1.0,0.8596653325282023
38,38,0.9911042318631627,1.0,0.9911042318631627
39,39,0.3317567644593974,0.0,0.3317567644593974
40,40,0.9388577080039717,1.0,0.9388577080039717
41,41,0.8988546748231584,1.0,0.8988546748231584
42,42,0.665723679251159,0.0,0.665723679251159
43,43,0.6648009837123786,1.0,0.6648009837123786
44,44,0.5608901600868864,1.0,0.5608901600868864
45,45,0.7019294384365764,1.0,0.7019294384365764
46,46,0.3115517293741158,1.0,0.3115517293741158
47,47,0.03663136330671446,0.0,0.03663136330671446
48,48,0.7641990359279506,1.0,0.7641990359279506
49,49,0.1611204152133563,1.0,0.1611204152133563
50,50,0.7167751055806107,1.0,0.7167751055806107
51,51,0.5880840623948315,1.0,0.5880840623948315
52,52,0.11395757753767277,0.0,0.11395757753767277
53,53,0.2972488762547332,0.0,0.2972488762547332
54,54,0.512156736905532,0.0,0.512156736905532
55,55,0.6759145302972748,0.0,0.6759145302972748
56,56,0.5194688731077215,0.0,0.5194688731077215
57,57,0.6136348493236142,1.0,0.6136348493236142
58,58,0.1742647217234018,0.0,0.1742647217234018
59,59,0.045520289377258605,0.0,0.045520289377258605
60,60,0.720853468664556,0.0,0.720853468664556
61,61,0.06219402278956476,0.0,0.06219402278956476
62,62,0.11342701502248109,1.0,0.11342701502248109
63,63,0.9230681591801898,1.0,0.9230681591801898
64,64,0.26350250464614766,0.0,0.26350250464614766
65,65,0.5234422309153149,1.0,0.5234422309153149
66,66,0.5921467736527067,1.0,0.5921467736527067
67,67,0.12326457931761237,0.0,0.12326457931761237
68,68,0.5683468110395185,0.0,0.5683468110395185
69,69,0.9697498938087513,1.0,0.9697498938087513
70,70,0.5660297722029803,0.0,0.5660297722029803
