,time,p,input,discounted_p
0,0,0.23410113778363628,1.0,5.1842895550461865
1,1,0.6208472724798323,1.0,0.6208472724798323
2,2,0.685076328630114,0.0,0.685076328630114
3,3,0.3070292569105715,1.0,0.3070292569105715
4,4,0.031644158053493854,0.0,0.031644158053493854
5,5,0.5993386351395762,0.0,0.5993386351395762
6,6,0.7035477493912472,1.0,0.7035477493912472
7,7,0.7390532980010212,1.0,0.7390532980010212
8,8,0.41488442056864316,0.0,0.41488442056864316
9,9,0.6319785378551986,1.0,0.6319785378551986
10,10,0.7560388979429796,1.0,0.7560388979429796
11,11,0.8657443517782744,1.0,0.8657443517782744
12,12,0.11274897592606647,0.0,0.11274897592606647
13,13,0.7721730853662101,0.0,0.7721730853662101
14,14,0.9347085629012387,1.0,0.9347085629012387
15,15,0.9847030448296279,1.0,0.9847030448296279
16,16,0.8942675183991957,1.0,0.8942675183991957
17,17,0.624957663508984,0.0,0.624957663508984
18,18,0.5638187306497021,0.0,0.5638187306497021
19,19,0.751999040163288,1.0,0.751999040163288
20,20,0.9121128291895738,1.0,0.9121128291895738
21,21,0.3131027054487515,0.0,0.3131027054487515
22,22,0.08607129727260043,0.0,0.08607129727260043
23,23,0.13883957248190337,0.0,0.13883957248190337
24,24,0.008716604309592535,0.0,0.008716604309592535
25,25,0.20595625196873057,0.0,0.20595625196873057
26,26,0.15551425658987883,0.0,0.15551425658987883
27,27,0.5828834048898596,1.0,0.5828834048898596
28,28,0.1452019069379975,0.0,0.1452019069379975
29,29,0.6288375588912961,1.0,0.6288375588912961
30,30,0.008304368454705724,0.0,0.008304368454705724
31,31,0.3939796200246456,0.0,0.3939796200246456
32,32,0.5246188793300806,0.0,0.5246188793300806
33,33,0.24716742295955596,0.0,0.24716742295955596
34,34,0.851793889749364,0.0,0.851793889749364
35,35,0.4583638328619344,1.0,0.4583638328619344
36,36,0.45875622170109354,0.0,0.45875622170109354
37,37,0.6906664672887757,0.0,0.6906664672887757
38,38,0.8758416230429736,0.0,0.8758416230429736
39,39,0.4446794304331292,1.0,0.4446794304331292
40,40,0.19271313541486612,0.0,0.19271313541486612
41,41,0.7893023444549625,1.0,0.7893023444549625
42,42,0.43264566892594836,1.0,0.43264566892594836
43,43,0.48154213014826674,1.0,0.48154213014826674
44,44,0.7076348033686164,1.0,0.7076348033686164
45,45,0.1381180688961121,0.0,0.1381180688961121
46,46,0.508904483626793,0.0,0.508904483626793
47,47,0.2058887394667437,1.0,0.2058887394667437
48,48,0.08298442922053417,0.0,0.08298442922053417
49,49,0.25392503311302117,0.0,0.25392503311302117
50,50,0.1040801070323305,0.0,0.1040801070323305
51,51,0.7078780664542597,1.0,0.7078780664542597
52,52,0.8092876535083112,1.0,0.8092876535083112
53,53,0.5111066180603334,1.0,0.5111066180603334
54,54,0.26114129900538463,1.0,0.26114129900538463
55,55,0.48259127732498797,0.0,0.48259127732498797
56,56,0.5895645050277653,0.0,0.5895645050277653
57,57,0.2464866524143754,0.0,0.2464866524143754
58,58,0.7064299739300595,0.0,0.7064299739300595
59,59,0.6999027274502122,0.0,0.6999027274502122
60,60,0.4733463176018534,1.0,0.4733463176018534
61,61,0.6436670775505856,1.0,0.6436670775505856
62,62,0.43472791512334363,1.0,0.43472791512334363
63,63,0.2463816582816133,0.0,0.2463816582816133
64,64,0.37428663472372137,1.0,0.37428663472372137
65,65,0.41484462562649616,0.0,0.41484462562649616
66,66,0.6514399220785068,1.0,0.6514399220785068
67,67,0.33141224662031143,0.0,0.33141224662031143
68,68,0.9970941646084518,1.0,0.9970941646084518
69,69,0.4069910289791199,0.0,0.4069910289791199
70,70,0.9565155804643277,1.0,0.9565155804643277
71,71,0.3434448998370512,0.0,0.3434448998370512
72,72,0.27266074262951345,0.0,0.27266074262951345
73,73,0.14173026506084951,0.0,0.14173026506084951
74,74,0.811754674178312,0.0,0.811754674178312
75,75,0.903821772013008,1.0,0.903821772013008
76,76,0.41635395792658525,1.0,0.41635395792658525
77,77,0.1788254317856972,0.0,0.1788254317856972
78,78,0.9145387450132344,1.0,0.9145387450132344
79,79,0.13484874019584048,0.0,0.13484874019584048
80,80,0.6212697415767692,0.0,0.6212697415767692
81,81,0.2701985822424875,0.0,0.2701985822424875
82,82,0.005281794723321687,0.0,0.005281794723321687
83,83,0.41825522041864527,0.0,0.41825522041864527
84,84,0.378927143187766,0.0,0.378927143187766
85,85,0.7483160143716243,0.0,0.7483160143716243
86,86,0.013368120907583991,0.0,0.013368120907583991
87,87,0.22419992386060428,0.0,0.22419992386060428
88,88,0.40181011910299846,0.0,0.40181011910299846
89,89,0.9667130333498984,1.0,0.9667130333498984
90,90,0.4275261226732411,1.0,0.4275261226732411
91,91,0.6725247193559061,0.0,0.6725247193559061
92,92,0.7424578372273907,1.0,0.7424578372273907
93,93,0.39698243867095584,0.0,0.39698243867095584
94,94,0.5473690408071911,1.0,0.5473690408071911
95,95,0.8495358210615102,1.0,0.8495358210615102
96,96,0.7730923859542134,0.0,0.7730923859542134
97,97,0.4313951095978389,1.0,0.4313951095978389
98,98,0.9931353755403949,1.0,0.9931353755403949
99,99,0.6248962170579865,1.0,0.6248962170579865
100,100,0.5170746941757274,0.0,0.5170746941757274
101,101,0.5304716899074312,0.0,0.5304716899074312
102,102,0.4162983896673721,1.0,0.4162983896673721
103,103,0.12389910096658341,0.0,0.12389910096658341
104,104,0.1530750630111195,0.0,0.1530750630111195
105,105,0.2604879623996158,0.0,0.2604879623996158
106,106,0.9507306625965363,1.0,0.9507306625965363
107,107,0.02563809824576091,0.0,0.02563809824576091
108,108,0.09275924724332885,0.0,0.09275924724332885
109,109,0.9346713102914417,0.0,0.9346713102914417
110,110,0.5349956348893596,0.0,0.5349956348893596
111,111,0.4027724438193325,1.0,0.4027724438193325
112,112,0.59683603648036,1.0,0.59683603648036
113,113,0.9989508869202889,1.0,0.9989508869202889
